10000 -7.701223489305090986e-02 6.554355295109197399e-02 1.416037667547909162e-01
10030 -9.380616481819883945e-02 1.895055845586637172e-02 1.003617085398647302e-01
10060 -9.941096729449692970e-02 -5.183532687172723308e-02 2.933859498806637434e-02
10090 -9.075794211766573250e-02 -9.554949515946460636e-02 -2.216753772745224879e-02
10120 -8.408492700174044487e-02 -8.695388012706523062e-02 -5.174710905424838997e-02
10150 -6.389319413353188037e-02 -5.860213626820515165e-02 -5.343494901705855837e-02
10180 -1.917489682280220308e-04 -2.713799467474965754e-02 5.503822785948746417e-03
10210 5.268102949296737947e-02 1.011049322249455221e-02 5.517443982637189326e-02
10240 6.171124297541275699e-02 2.052723482691046555e-02 2.956147067616317348e-02
10270 6.796840021391707676e-02 -1.173982603174363037e-02 -6.698328601583212853e-04
10300 1.011405850216468144e-01 -4.660469592593782101e-02 -9.315527273483163728e-03
10330 1.417683181241815027e-01 -3.857641744822620788e-02 -1.272366038584443228e-02
10360 1.602593211723109534e-01 -4.631919930004516073e-03 -2.060265420454781768e-02
10390 1.626599428168646611e-01 2.792308754159761319e-02 -1.968738292102642506e-02
10420 1.402590163971601245e-01 3.775338634899098184e-02 -2.061417280040515887e-02
10450 9.069431558816803962e-02 4.108582583143258193e-02 -2.807813149853451498e-02
10480 5.555144529713120644e-02 2.413849746304166932e-02 -2.596373781929297436e-02
10510 3.237209948278175348e-02 -2.914844673899281199e-03 -2.429792945649565314e-02
10540 1.557442144310882889e-02 -2.179428037121794795e-02 -2.680386397745933638e-02
10570 -1.194670367003856926e-02 -3.039144949988378114e-02 -5.111276352524769806e-02
10600 -5.603010694720291646e-02 -3.627251544190317895e-02 -6.396961910287106423e-02
10630 -6.380543340319023982e-02 -4.310989909236417894e-02 -7.175920667753889204e-02
10660 -3.641192701874797905e-02 -4.819618192022707276e-02 -7.025292172562300208e-02
10690 -1.640531444110382778e-02 -4.981737857843405309e-02 -5.097161501728155603e-02
10720 -1.118382523805834181e-02 -4.588240683174060752e-02 -1.738466934126010888e-02
10750 -2.155686931215831242e-02 -3.002925365236962241e-02 1.773461525349741275e-02
10780 -4.483064932905246602e-02 -2.247625437991446987e-03 1.577544836604765494e-02
10810 -6.130141864820277953e-02 -2.308034074043278493e-03 -3.127499893608377129e-02
10840 -3.319055971064501648e-02 -1.540575628948348021e-02 -8.484405731919565652e-02
10870 2.987576379169918500e-02 -2.342489302445117591e-02 -8.522554224389948530e-02
10900 7.048045970251919090e-02 -4.633848837723483771e-02 -4.299800416117858376e-02
10930 5.467749469081233105e-02 -5.462163864264697050e-02 -2.623607033563439203e-02
10960 2.317898014463969439e-02 -3.288175164075535922e-02 -3.730498386740164346e-02
10990 1.701333175100202752e-02 1.320588731558627708e-02 -3.563250203240125868e-02
11020 3.636548696560885918e-02 4.916456672909064185e-02 -3.062721504524951177e-02
11050 6.507302745206235139e-02 7.696670901418618815e-02 -2.695159454020110493e-02
11080 7.053485307184552411e-02 8.903920306438110888e-02 -1.011058463992199055e-03
11110 2.610872585921156577e-02 6.248216614100763483e-02 3.018704013212970480e-02
11140 -3.639528904695404216e-02 3.186089322854167988e-02 6.075337117070470083e-02
11170 -6.739064207250125560e-02 1.565788555436082793e-02 7.474060323861392297e-02
11200 -5.741352687664052351e-02 -1.602044707158474524e-02 6.842055081003142747e-02
11230 -9.360504647783256249e-03 -4.570140032541097214e-02 2.760650899037562014e-02
